PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,30203,1,60,0.0,0
6,1.0,1251,23,1752,25,24,24,24,0,0,0,31,32,106,52,52,106,1698.0,1994.0,309,5,517,6,8552000,9520000,59,0,0,0,0,15928,14480,13568,53,0,0,0,229.0,0
6,0.0,3302,54,40690,56,27,27,27,0,0,0,31,32,1352,52,52,1352,3302.0,40690.0,555,6,19925,20,26416000,325520000,80,0,0,0,30,34752,14480,11008,43,0,0,0,0.0,0
17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,18792,1,60,0.0,0
6,1.0,1031,19,1474,21,24,24,24,0,0,0,31,32,106,52,52,106,1478.0,1716.0,251,4,437,5,7544000,8240000,51,0,0,0,0,14480,13032,64256,251,0,0,0,230.0,0
17,0.0,132,1,0,0,0,0,0,0,0,0,0,0,132,132,0,132,132.0,0.0,0,0,0,0,1056000,0,0,1,0,0,0,0,0,0,0,54272,255,10706,0.0,0
6,7.0,1684,14,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1684.0,10168.0,578,2,4820,4,13472000,81344000,20,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0
6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0
17,0.0,568,4,312,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,312.0,0,0,0,0,4544000,2496000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0
6,0.0,320,6,1886,8,27,19,27,0,0,0,31,32,783,52,52,783,320.0,1886.0,0,0,783,1,2560000,15088000,12,0,0,2,0,7240,5792,0,0,0,0,0,0.0,0
6,0.0,4256,28,3080,30,27,27,27,0,0,0,31,32,760,52,52,760,4256.0,3080.0,1708,6,1068,6,34048000,24640000,36,18,2,2,0,14480,14480,44032,172,0,0,0,0.0,0
6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0
17,0.0,520,4,304,4,0,0,0,0,0,0,31,32,144,52,52,144,520.0,304.0,0,0,0,0,4160000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0
6,1.0,481,9,750,11,24,24,24,0,0,0,31,32,94,52,52,94,928.0,992.0,132,2,172,2,5576000,5696000,31,0,0,0,0,10136,10136,33792,132,0,0,0,229.0,0
6,0.0,1920,22,4312,24,27,27,27,0,0,0,31,32,1097,52,52,1097,1920.0,4312.0,644,5,1788,5,15360000,34496000,40,0,4,0,2,13032,13032,33792,132,0,0,0,0.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,28120,1,60,0.0,0
6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0
6,1.0,261,5,469,7,24,24,24,0,0,0,31,32,89,52,52,89,708.0,711.0,74,1,89,1,4656000,4584000,23,0,0,0,0,8688,8688,18944,74,0,0,0,230.0,0
6,0.0,2558,40,22878,42,27,27,27,0,0,0,31,32,1352,52,52,1352,2558.0,22878.0,547,6,11019,13,20464000,183024000,66,0,0,0,16,24616,14480,8960,35,0,0,0,0.0,0
6,4.0,7804,122,15304,126,27,27,27,0,0,0,31,32,1500,52,52,1500,7804.0,15304.0,2234,29,5984,31,62432000,122432000,222,16,6,2,2,50680,47784,47616,186,0,0,0,0.0,0
6,1.0,2487,45,3498,50,25,25,25,0,0,0,31,32,106,52,52,106,2934.0,3740.0,563,9,1125,13,13736000,16336000,106,0,0,0,0,26064,20272,13056,51,0,0,0,0.0,0
6,0.0,1540,16,1644,18,27,27,27,0,0,0,31,32,329,52,52,329,1540.0,1644.0,506,3,506,3,12320000,13152000,30,0,4,0,0,10136,10136,64000,250,0,0,0,0.0,0
6,4.0,7806,122,15226,126,27,27,27,0,0,0,31,32,1500,52,52,1500,7806.0,15226.0,2235,29,5945,31,62448000,121808000,222,18,4,2,2,50680,47784,47872,187,0,0,0,0.0,0
6,1.0,1031,19,1474,21,24,24,24,0,0,0,31,32,106,52,52,106,1478.0,1716.0,251,4,437,5,7544000,8240000,51,0,0,0,0,14480,13032,64256,251,0,0,0,230.0,0
17,0.0,568,4,312,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,312.0,0,0,0,0,4544000,2496000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0
6,7.0,1684,14,10168,18,27,27,27,4294951,16,16,31,32,1500,52,52,1500,1684.0,10168.0,578,2,3320,3,792000,4784000,20,0,6,0,6,8688,8688,16896,66,0,0,0,0.0,0
6,1.0,1031,19,1474,21,24,24,24,0,0,0,31,32,106,52,52,106,1478.0,1716.0,251,4,437,5,7544000,8240000,51,0,0,0,0,14480,13032,64256,251,0,0,0,230.0,0
17,0.0,132,1,0,0,0,0,0,0,0,0,0,0,132,132,0,132,132.0,0.0,0,0,0,0,1056000,0,0,1,0,0,0,0,0,0,0,60673,255,10705,0.0,0
6,0.0,3390,56,41228,58,27,27,27,0,0,0,31,32,1352,52,52,1352,3390.0,41228.0,547,6,20194,21,27120000,329824000,82,0,4,0,28,36200,14480,8960,35,0,0,0,0.0,0
6,1.0,1031,19,1474,21,24,24,24,0,0,0,31,32,106,52,52,106,1478.0,1716.0,251,4,437,5,7544000,8240000,51,0,0,0,0,14480,13032,64256,251,0,0,0,230.0,0
6,0.0,5128,28,3080,30,27,27,27,0,0,0,31,32,1196,52,52,1196,5128.0,3080.0,2144,6,1068,6,41024000,24640000,36,18,2,0,2,14480,14480,24576,96,0,0,0,0.0,0
6,0.0,8928,14,320,6,27,27,19,0,0,0,31,32,1500,52,52,1500,8928.0,320.0,4252,3,0,0,71424000,2560000,14,0,0,0,6,5792,10136,39936,156,0,0,0,0.0,0
6,4.0,7818,122,15364,126,27,27,27,0,0,0,31,32,1500,52,52,1500,7818.0,15364.0,2241,29,6014,31,62544000,122912000,222,16,6,2,2,50680,47784,49408,193,0,0,0,0.0,0
6,7.0,1580,12,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1580.0,10168.0,578,2,4820,4,12640000,81344000,18,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,41079,1,60,0.0,0
17,0.0,512,4,304,4,0,0,0,0,0,0,31,32,140,52,52,140,512.0,304.0,0,0,0,0,4096000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0
17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,13590,1,60,0.0,0
17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,52619,1,60,0.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,34884,1,60,0.0,0
6,1.0,481,9,750,11,24,24,24,0,0,0,31,32,94,52,52,94,928.0,992.0,132,2,172,2,5576000,5696000,31,0,0,0,0,10136,10136,33792,132,0,0,0,229.0,0
6,3.0,37262,52,3276,40,27,27,27,0,0,0,31,32,1500,52,52,1500,37262.0,3276.0,18159,17,958,7,298096000,26208000,64,2,2,0,24,15928,30408,61184,239,0,0,0,0.0,0
6,1.0,261,5,469,7,24,24,24,0,0,0,31,32,89,52,52,89,708.0,711.0,74,1,89,1,4656000,4584000,23,0,0,0,0,8688,8688,18944,74,0,0,0,230.0,0
6,1.0,2059,37,2816,39,24,24,24,0,0,0,31,32,106,52,52,106,2506.0,3058.0,505,8,887,10,11664000,13552000,87,0,0,0,0,21720,18824,63744,249,0,0,0,125.0,0
6,1.0,2487,45,3500,50,25,25,25,0,0,0,31,32,106,52,52,106,2934.0,3742.0,563,9,1126,13,13736000,16336000,106,0,0,0,0,26064,20272,13056,51,0,0,0,0.0,0
17,0.0,568,4,320,4,0,0,0,0,0,0,31,32,142,80,80,142,568.0,320.0,0,0,0,0,4544000,2560000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0
6,0.0,1036,12,2262,12,27,27,27,0,0,0,31,32,829,52,52,829,1036.0,2262.0,358,3,971,3,8288000,18096000,20,2,0,2,0,10136,10136,26112,102,0,0,0,0.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,24865,1,60,0.0,0
6,1.0,701,13,1054,15,24,24,24,0,0,0,31,32,106,52,52,106,1148.0,1296.0,190,3,266,3,6480000,6864000,39,0,0,0,0,11584,11584,48640,190,0,0,0,125.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,63082,1,60,0.0,0
6,1.0,1817,33,2512,35,24,24,24,0,0,0,31,32,106,52,52,106,2264.0,2754.0,436,7,793,9,10616000,12192000,79,0,0,0,0,20272,17376,46080,180,0,0,0,229.0,0
6,0.0,320,6,1986,8,27,19,27,0,0,0,31,32,833,52,52,833,320.0,1986.0,0,0,833,1,2560000,15888000,12,0,0,2,0,7240,5792,0,0,0,0,0,0.0,0
6,3.0,37332,52,3380,42,27,27,27,0,0,0,31,32,1500,52,52,1500,37332.0,3380.0,18194,17,958,7,298656000,27040000,66,2,2,0,24,15928,30408,4608,18,0,0,0,0.0,0
6,3.0,37402,52,3380,42,27,27,27,0,0,0,31,32,1500,52,52,1500,37402.0,3380.0,18229,17,958,7,299216000,27040000,66,2,2,0,24,15928,30408,13568,53,0,0,0,0.0,0
6,0.0,320,6,1912,8,27,19,27,0,0,0,31,32,796,52,52,796,320.0,1912.0,0,0,796,1,2560000,15296000,12,0,0,2,0,7240,5792,0,0,0,0,0,0.0,0
6,4.0,7806,122,15378,126,27,27,27,0,0,0,31,32,1500,52,52,1500,7806.0,15378.0,2235,29,6021,31,62448000,123024000,222,16,6,2,2,50680,47784,47872,187,0,0,0,0.0,0
6,1.0,701,13,1054,15,24,24,24,0,0,0,31,32,106,52,52,106,1148.0,1296.0,190,3,266,3,6480000,6864000,39,0,0,0,0,11584,11584,48640,190,0,0,0,125.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,56138,1,60,0.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,39992,1,60,0.0,0
17,0.0,568,4,312,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,312.0,0,0,0,0,4544000,2496000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0
6,1.0,2383,43,3232,45,24,24,24,0,0,0,31,32,106,52,52,106,2830.0,3474.0,563,9,1067,12,12760000,14976000,99,0,0,0,0,24616,20272,13056,51,0,0,0,221.0,0
6,1.0,1493,27,2056,29,24,24,24,0,0,0,31,32,106,52,52,106,1940.0,2298.0,378,6,611,7,9544000,10784000,67,0,0,0,0,17376,15928,31232,122,0,0,0,125.0,0
6,0.0,320,6,1906,8,27,19,27,0,0,0,31,32,793,52,52,793,320.0,1906.0,0,0,793,1,2560000,15248000,12,0,0,2,0,7240,5792,0,0,0,0,0,0.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,19720,1,60,0.0,0
6,0.0,12144,146,27416,150,27,27,27,0,0,0,31,32,1412,52,52,1412,12144.0,27416.0,4248,38,12092,44,97152000,219328000,222,36,32,0,6,65160,60816,38912,152,0,0,0,0.0,0
6,0.0,3302,54,37162,56,27,27,27,0,0,0,31,32,1352,52,52,1352,3302.0,37162.0,555,6,18161,20,26416000,297296000,80,0,6,0,24,34752,14480,11008,43,0,0,0,0.0,0
6,7.0,994,10,9000,12,26,26,26,0,0,0,31,32,1500,52,52,1500,994.0,9000.0,285,1,4340,3,7952000,72000000,14,0,2,0,6,10136,8688,7424,29,0,0,0,0.0,0
17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,9685,1,60,0.0,0
6,3.0,37216,52,3380,42,27,27,27,0,0,0,31,32,1500,52,52,1500,37216.0,3380.0,18136,17,958,7,297728000,27040000,66,2,2,0,24,15928,30408,55296,216,0,0,0,0.0,0
6,1.0,9,1,193,3,24,24,16,0,0,0,31,32,89,52,52,89,456.0,435.0,0,0,0,0,3648000,3480000,15,0,0,0,0,0,7240,0,0,0,0,0,331.0,0
17,0.0,528,4,304,4,0,0,0,0,0,0,31,32,148,52,52,148,528.0,304.0,0,0,0,0,4224000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0
6,0.0,2542,40,21450,42,27,27,27,0,0,0,31,32,1352,52,52,1352,2542.0,21450.0,539,6,10305,13,20336000,171600000,66,0,2,0,14,24616,14480,6912,27,0,0,0,0.0,0
6,0.0,3078,50,30506,50,27,27,27,0,0,0,31,32,1352,52,52,1352,3078.0,30506.0,547,6,14833,17,24624000,244048000,74,2,4,0,20,30408,14480,8960,35,0,0,0,0.0,0
6,0.0,4472,18,2456,18,27,27,27,0,0,0,31,32,1128,52,52,1128,4472.0,2456.0,2076,6,1068,6,35776000,19648000,14,18,2,0,2,14480,14480,7168,28,0,0,0,0.0,0
6,92.0,5928,62,8010,58,27,27,27,0,0,0,31,32,900,52,52,900,5928.0,8010.0,2024,13,3325,16,47424000,64080000,108,2,4,6,0,28960,24616,59392,232,0,0,0,0.0,0
6,0.0,12450,216,498826,398,27,27,27,0,0,0,31,32,1500,52,52,1500,12450.0,498826.0,1541,18,248317,178,99600000,3990608000,260,0,4,30,320,65160,31856,1280,5,0,0,0,0.0,0
6,7.0,890,8,8896,10,26,26,26,0,0,0,31,32,1500,52,52,1500,890.0,8896.0,285,1,4340,3,7120000,71168000,10,0,2,0,6,10136,7240,7424,29,0,0,0,0.0,0
6,0.0,8928,14,320,6,27,27,19,0,0,0,31,32,1500,52,52,1500,8928.0,320.0,4252,3,0,0,71424000,2560000,14,0,0,0,6,5792,10136,39936,156,0,0,0,0.0,0
6,0.0,2854,46,29168,48,27,27,27,0,0,0,31,32,1352,52,52,1352,2854.0,29168.0,539,6,14164,16,22832000,233344000,70,4,0,0,20,28960,14480,6912,27,0,0,0,0.0,0
6,0.0,320,6,1964,8,27,19,27,0,0,0,31,32,822,52,52,822,320.0,1964.0,0,0,822,1,2560000,15712000,12,0,0,2,0,7240,5792,0,0,0,0,0,0.0,0
6,0.0,1470,22,1728,14,27,27,27,0,0,0,31,32,510,52,52,510,1470.0,1728.0,367,4,652,3,11760000,13824000,32,2,2,0,0,10136,11584,28416,111,0,0,0,0.0,0
6,1.0,1031,19,1474,21,24,24,24,0,0,0,31,32,106,52,52,106,1478.0,1716.0,251,4,437,5,7544000,8240000,51,0,0,0,0,14480,13032,64256,251,0,0,0,230.0,0
6,0.0,3078,50,33374,50,27,27,27,0,0,0,31,32,1352,52,52,1352,3078.0,33374.0,547,6,16267,17,24624000,266992000,76,0,0,0,24,30408,14480,8960,35,0,0,0,0.0,0
6,0.0,5486,96,95472,98,27,27,27,0,0,0,31,32,1352,52,52,1352,5486.0,95472.0,555,6,47316,41,43888000,763776000,122,0,0,6,66,65160,14480,11008,43,0,0,0,0.0,0
6,0.0,36970,664,1641360,1278,27,27,27,4294936,31,31,31,32,1500,52,52,1500,36970.0,1641360.0,4025,54,817712,582,9240000,410336000,786,0,4,96,1056,65160,65160,47360,185,0,0,0,0.0,0
6,4.0,7822,122,14754,126,27,27,27,0,0,0,31,32,1500,52,52,1500,7822.0,14754.0,2243,29,5709,31,62576000,118032000,222,18,6,0,2,50680,47784,49920,195,0,0,0,0.0,0
6,0.0,3944,18,2456,18,27,27,27,0,0,0,31,32,864,52,52,864,3944.0,2456.0,1812,6,1068,6,31552000,19648000,14,18,2,2,0,14480,14480,5120,20,0,0,0,0.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,35138,1,60,0.0,0
6,0.0,8928,14,320,6,27,27,19,0,0,0,31,32,1500,52,52,1500,8928.0,320.0,4252,3,0,0,71424000,2560000,14,0,0,0,6,5792,10136,39936,156,0,0,0,0.0,0
6,0.0,4480,28,2976,28,27,27,27,0,0,0,31,32,872,52,52,872,4480.0,2976.0,1820,6,1068,6,35840000,23808000,34,18,2,2,0,14480,14480,7168,28,0,0,0,0.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,54845,1,60,0.0,0
6,0.0,2334,36,15722,38,27,27,27,0,0,0,31,32,1352,52,52,1352,2334.0,15722.0,539,6,7441,11,18672000,125776000,62,2,0,0,10,21720,14480,6912,27,0,0,0,0.0,0
17,0.0,544,4,304,4,0,0,0,0,0,0,31,32,156,52,52,156,544.0,304.0,0,0,0,0,4352000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0
17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,46683,1,60,0.0,0
6,0.0,2750,44,26638,44,27,27,27,0,0,0,31,32,1352,52,52,1352,2750.0,26638.0,539,6,12951,15,22000000,213104000,68,0,2,0,18,27512,14480,6912,27,0,0,0,0.0,0
6,1.0,2059,37,2816,39,24,24,24,0,0,0,31,32,106,52,52,106,2506.0,3058.0,505,8,887,10,11664000,13552000,87,0,0,0,0,21720,18824,63744,249,0,0,0,125.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,55026,1,60,0.0,0
17,0.0,528,4,304,4,0,0,0,0,0,0,31,32,148,52,52,148,528.0,304.0,0,0,0,0,4224000,2432000,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,13534,1,60,0.0,0
6,1.0,261,5,469,7,24,24,24,0,0,0,31,32,89,52,52,89,708.0,711.0,74,1,89,1,4656000,4584000,23,0,0,0,0,8688,8688,18944,74,0,0,0,230.0,0
6,1.0,481,9,750,11,24,24,24,0,0,0,31,32,94,52,52,94,928.0,992.0,132,2,172,2,5576000,5696000,31,0,0,0,0,10136,10136,33792,132,0,0,0,229.0,0
6,0.0,1920,22,4312,24,27,27,27,0,0,0,31,32,1097,52,52,1097,1920.0,4312.0,644,5,1788,5,15360000,34496000,40,0,4,0,2,13032,13032,33792,132,0,0,0,0.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,7823,1,60,0.0,0
6,0.0,3390,56,41686,58,27,27,27,0,0,0,31,32,1352,52,52,1352,3390.0,41686.0,547,6,20423,21,27120000,333488000,82,0,0,4,28,36200,14480,8960,35,0,0,0,0.0,0
6,1.0,9,1,193,3,24,24,16,0,0,0,31,32,89,52,52,89,456.0,435.0,0,0,0,0,3648000,3480000,15,0,0,0,0,0,7240,0,0,0,0,0,331.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,22432,1,60,0.0,0
6,92.0,24240,228,29452,236,27,27,27,0,0,0,31,32,1284,52,52,1284,24240.0,29452.0,8944,53,12018,66,193920000,235616000,424,14,6,18,2,65160,65160,61440,240,0,0,0,0.0,0
6,0.0,8928,14,320,6,27,27,19,0,0,0,31,32,1500,52,52,1500,8928.0,320.0,4252,3,0,0,71424000,2560000,14,0,0,0,6,5792,10136,39936,156,0,0,0,0.0,0
6,0.0,3598,60,48232,62,27,27,27,0,0,0,31,32,1352,52,52,1352,3598.0,48232.0,547,6,23696,23,28784000,385856000,86,0,0,4,32,39096,14480,8960,35,0,0,0,0.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,38359,1,60,0.0,0
6,1.0,2383,43,3234,45,24,24,24,4294951,16,16,31,32,106,52,52,106,2830.0,3476.0,563,9,1068,12,4904000,5760000,99,0,0,0,0,24616,20272,13056,51,0,0,0,221.0,0
6,1.0,2059,37,2814,39,24,24,24,0,0,0,31,32,106,52,52,106,2506.0,3056.0,505,8,886,10,11664000,13552000,87,0,0,0,0,21720,18824,63744,249,0,0,0,125.0,0
6,1.0,2487,45,3500,50,25,25,25,4294952,15,15,31,32,106,52,52,106,2934.0,3742.0,563,9,1126,13,2128000,2528000,106,0,0,0,0,26064,20272,13056,51,0,0,0,0.0,0
6,1.0,1817,33,2512,35,24,24,24,0,0,0,31,32,106,52,52,106,2264.0,2754.0,436,7,793,9,10616000,12192000,79,0,0,0,0,20272,17376,46080,180,0,0,0,229.0,0
6,0.0,320,6,1834,8,27,19,27,0,0,0,31,32,757,52,52,757,320.0,1834.0,0,0,757,1,2560000,14672000,12,0,0,2,0,7240,5792,0,0,0,0,0,0.0,0
6,1.0,1817,33,2510,35,24,24,24,0,0,0,31,32,106,52,52,106,2264.0,2752.0,436,7,792,9,10616000,12184000,79,0,0,0,0,20272,17376,46080,180,0,0,0,229.0,0
6,0.0,1958,22,2308,24,27,27,27,0,0,0,31,32,485,52,52,485,1958.0,2308.0,663,5,786,5,15664000,18464000,42,0,4,0,0,13032,13032,38656,151,0,0,0,0.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,49085,1,60,0.0,0
6,1.0,9,1,193,3,24,24,16,0,0,0,31,32,89,52,52,89,456.0,435.0,0,0,0,0,3648000,3480000,15,0,0,0,0,0,7240,0,0,0,0,0,331.0,0
6,0.0,2558,40,23162,42,27,27,27,0,0,0,31,32,1352,52,52,1352,2558.0,23162.0,547,6,11161,13,20464000,185296000,66,0,0,0,16,24616,14480,8960,35,0,0,0,0.0,0
6,1.0,1817,33,2512,35,24,24,24,0,0,0,31,32,106,52,52,106,2264.0,2754.0,436,7,793,9,10616000,12192000,79,0,0,0,0,20272,17376,46080,180,0,0,0,229.0,0
6,7.0,1684,14,10168,18,27,27,27,0,0,0,31,32,1500,52,52,1500,1684.0,10168.0,578,2,4820,4,13472000,81344000,20,0,6,0,6,11584,8688,16896,66,0,0,0,0.0,0
6,0.0,8928,14,320,6,27,27,19,0,0,0,31,32,1500,52,52,1500,8928.0,320.0,4252,3,0,0,71424000,2560000,14,0,0,0,6,5792,10136,39936,156,0,0,0,0.0,0
6,3.0,38022,54,3380,42,27,27,27,0,0,0,31,32,1500,52,52,1500,38022.0,3380.0,18539,18,958,7,304176000,27040000,66,4,2,0,24,15928,31856,27392,107,0,0,0,0.0,0
6,0.0,4966,86,80850,86,27,27,27,0,0,0,31,32,1352,52,52,1352,4966.0,80850.0,555,6,40005,35,39728000,646800000,112,0,0,6,54,56472,14480,11008,43,0,0,0,0.0,0
6,0.0,2334,36,15228,36,27,27,27,0,0,0,31,32,1352,52,52,1352,2334.0,15228.0,539,6,7194,10,18672000,121824000,62,0,0,0,10,20272,14480,6912,27,0,0,0,0.0,0
17,0.0,146,2,178,2,0,0,0,0,0,0,31,31,89,73,73,89,146.0,178.0,0,0,0,0,1168000,1424000,4,0,0,0,0,0,0,0,0,36461,1,60,0.0,0
6,1.0,2487,45,3498,50,25,25,25,4294951,16,16,31,32,106,52,52,106,2934.0,3740.0,563,9,1125,13,1080000,1152000,106,0,0,0,0,26064,20272,13056,51,0,0,0,0.0,0
6,1.0,1031,19,1474,21,24,24,24,0,0,0,31,32,106,52,52,106,1478.0,1716.0,251,4,437,5,7544000,8240000,51,0,0,0,0,14480,13032,64256,251,0,0,0,230.0,0
6,1.0,701,13,1054,15,24,24,24,0,0,0,31,32,106,52,52,106,1148.0,1296.0,190,3,266,3,6480000,6864000,39,0,0,0,0,11584,11584,48640,190,0,0,0,125.0,0
6,7.0,1044,8,824,10,27,27,27,0,0,0,31,32,362,52,52,362,1044.0,824.0,362,1,200,1,8352000,6592000,14,2,2,0,0,7240,7240,27136,106,0,0,0,0.0,0
17,0.0,130,2,162,2,0,0,0,0,0,0,31,31,81,65,65,81,130.0,162.0,0,0,0,0,1040000,1296000,4,0,0,0,0,0,0,0,0,1077,1,60,0.0,0
6,0.0,2048,24,2410,26,27,27,27,0,0,0,31,32,485,52,52,485,2048.0,2410.0,656,5,837,6,16384000,19280000,46,0,4,0,0,14480,13032,36864,144,0,0,0,0.0,0
6,92.0,3728,32,5474,24,27,27,27,0,0,0,31,32,900,52,52,900,3728.0,5474.0,1340,6,2421,6,29824000,43792000,42,4,4,6,0,14480,14480,15360,60,0,0,0,0.0,0
6,0.0,13246,230,548216,438,27,27,27,0,0,0,31,32,1500,52,52,1500,13246.0,548216.0,1679,20,272908,196,105968000,90760704,280,0,4,32,352,65160,34752,36608,143,0,0,0,0.0,0
6,1.0,1493,27,2056,29,24,24,24,0,0,0,31,32,106,52,52,106,1940.0,2298.0,378,6,611,7,9544000,10784000,67,0,0,0,0,17376,15928,31232,122,0,0,0,125.0,0
17,0.0,568,4,312,4,0,0,0,0,0,0,31,32,142,76,76,142,568.0,312.0,0,0,0,0,4544000,2496000,4,4,0,0,0,0,0,0,0,0,0,0,0.0,0
